gene,ev1,weight,rank
TP53TG3D,(0.005774343333090056+0j),0.005774343333090056,6505.0
PSKH2,(0.005774343333090056+0j),0.005774343333090056,6505.0
TP53TG3C,(0.005774343333090056+0j),0.005774343333090056,6505.0
TP53TG3B,(0.005774343333090056+0j),0.005774343333090056,6505.0
TP53TG3,(0.005774343333090056+0j),0.005774343333090056,6505.0
APOA2,(0.005774343333090056+0j),0.005774343333090056,6505.0
TP53AIP1,(0.005774343333090056+0j),0.005774343333090056,6505.0
TNFSF8,(0.005774343333090056+0j),0.005774343333090056,6505.0
TNFSF18,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMEM265,(0.005774343333090056+0j),0.005774343333090056,6505.0
ARHGAP36,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMPRSS11A,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMIGD2,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMIE,(0.005774343333090056+0j),0.005774343333090056,6505.0
ARGFX,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMEM82,(0.005774343333090056+0j),0.005774343333090056,6505.0
ARHGAP20,(0.005774343333090056+0j),0.005774343333090056,6505.0
ARHGAP28,(0.005774343333090056+0j),0.005774343333090056,6505.0
CDY2B,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMPRSS11E,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMEM47,(0.005774343333090056+0j),0.005774343333090056,6505.0
CDY2A,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMEM35A,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMEM275,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMEM271,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMEM270,(0.005774343333090056+0j),0.005774343333090056,6505.0
ARHGDIG,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMPRSS11B,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMPRSS11F,(0.005774343333090056+0j),0.005774343333090056,6505.0
CEACAM4,(0.005774343333090056+0j),0.005774343333090056,6505.0
CEACAM20,(0.005774343333090056+0j),0.005774343333090056,6505.0
TNFSF15,(0.005774343333090056+0j),0.005774343333090056,6505.0
AQP4,(0.005774343333090056+0j),0.005774343333090056,6505.0
CEACAM3,(0.005774343333090056+0j),0.005774343333090056,6505.0
TNFSF12-TNFSF13,(0.005774343333090056+0j),0.005774343333090056,6505.0
AQP5,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRR23C,(0.005774343333090056+0j),0.005774343333090056,6505.0
AQP7B,(0.005774343333090056+0j),0.005774343333090056,6505.0
AR,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMPRSS12,(0.005774343333090056+0j),0.005774343333090056,6505.0
CEACAM18,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMTC1,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMSB4Y,(0.005774343333090056+0j),0.005774343333090056,6505.0
CEACAM16,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMSB15A,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMPRSS7,(0.005774343333090056+0j),0.005774343333090056,6505.0
TMPRSS15,(0.005774343333090056+0j),0.005774343333090056,6505.0
TSPY3,(0.005774343333090056+0j),0.005774343333090056,6505.0
UCN3,(0.005774343333090056+0j),0.005774343333090056,6505.0
TSPY4,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADAMTS15,(0.005774343333090056+0j),0.005774343333090056,6505.0
WNT9B,(0.005774343333090056+0j),0.005774343333090056,6505.0
WNT7A,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADGRF1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADGRF5,(0.005774343333090056+0j),0.005774343333090056,6505.0
WIF1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADGRG3,(0.005774343333090056+0j),0.005774343333090056,6505.0
CHAT,(0.005774343333090056+0j),0.005774343333090056,6505.0
WFDC9,(0.005774343333090056+0j),0.005774343333090056,6505.0
WFDC8,(0.005774343333090056+0j),0.005774343333090056,6505.0
WFDC6,(0.005774343333090056+0j),0.005774343333090056,6505.0
WFDC12,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPP3R2,(0.005774343333090056+0j),0.005774343333090056,6505.0
WFDC10B,(0.005774343333090056+0j),0.005774343333090056,6505.0
WFDC10A,(0.005774343333090056+0j),0.005774343333090056,6505.0
CGB8,(0.005774343333090056+0j),0.005774343333090056,6505.0
WFDC1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADH1A,(0.005774343333090056+0j),0.005774343333090056,6505.0
CGB5,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADH1B,(0.005774343333090056+0j),0.005774343333090056,6505.0
WSCD2,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPP2R2B,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADGRA1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADCYAP1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZBTB16,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZAR1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZAN,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADAMTS19,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADAMTS2,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADAMTS5,(0.005774343333090056+0j),0.005774343333090056,6505.0
YBX2,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADCY2,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPP1R3A,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADGB,(0.005774343333090056+0j),0.005774343333090056,6505.0
XNDC1N-ZNF705EP-ALG1L9P,(0.005774343333090056+0j),0.005774343333090056,6505.0
XKR7,(0.005774343333090056+0j),0.005774343333090056,6505.0
XKR3,(0.005774343333090056+0j),0.005774343333090056,6505.0
XAGE5,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPP1R42,(0.005774343333090056+0j),0.005774343333090056,6505.0
XAGE3,(0.005774343333090056+0j),0.005774343333090056,6505.0
XAGE1B,(0.005774343333090056+0j),0.005774343333090056,6505.0
XAGE1A,(0.005774343333090056+0j),0.005774343333090056,6505.0
CGB3,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPP4R3C,(0.005774343333090056+0j),0.005774343333090056,6505.0
CGB2,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF20,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF17,(0.005774343333090056+0j),0.005774343333090056,6505.0
VSTM1,(0.005774343333090056+0j),0.005774343333090056,6505.0
VSIG8,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF18,(0.005774343333090056+0j),0.005774343333090056,6505.0
VSIG2,(0.005774343333090056+0j),0.005774343333090056,6505.0
VRTN,(0.005774343333090056+0j),0.005774343333090056,6505.0
AFM,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF2,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF25,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF15,(0.005774343333090056+0j),0.005774343333090056,6505.0
AFP,(0.005774343333090056+0j),0.005774343333090056,6505.0
AGBL4,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF26,(0.005774343333090056+0j),0.005774343333090056,6505.0
VN1R4,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF27,(0.005774343333090056+0j),0.005774343333090056,6505.0
VN1R2,(0.005774343333090056+0j),0.005774343333090056,6505.0
VIT,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF33,(0.005774343333090056+0j),0.005774343333090056,6505.0
VSTM2A,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF14,(0.005774343333090056+0j),0.005774343333090056,6505.0
CGB1,(0.005774343333090056+0j),0.005774343333090056,6505.0
VXN,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADH7,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADIG,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADIPOQ,(0.005774343333090056+0j),0.005774343333090056,6505.0
CGA,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADORA1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADRA1A,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADRA1B,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADRB3,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAC1,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF13,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAC2,(0.005774343333090056+0j),0.005774343333090056,6505.0
VWF,(0.005774343333090056+0j),0.005774343333090056,6505.0
VWA3B,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF1,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF10,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF11,(0.005774343333090056+0j),0.005774343333090056,6505.0
VSTM2B,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF12,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPP1R1C,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPP1R17,(0.005774343333090056+0j),0.005774343333090056,6505.0
VIP,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADAMTS1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF727,(0.005774343333090056+0j),0.005774343333090056,6505.0
ABCC8,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF723,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF722,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF716,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPIAL4C,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF705D,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPIAL4D,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPIAL4E,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF705B,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPIAL4F,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPIAL4G,(0.005774343333090056+0j),0.005774343333090056,6505.0
ABCF2-H2BK1,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPIAL4H,(0.005774343333090056+0j),0.005774343333090056,6505.0
ABCG4,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF683,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF679,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF676,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPIC,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF728,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPFIA2,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF735,(0.005774343333090056+0j),0.005774343333090056,6505.0
CHRFAM7A,(0.005774343333090056+0j),0.005774343333090056,6505.0
A3GALT2,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZSWIM2,(0.005774343333090056+0j),0.005774343333090056,6505.0
AADAT,(0.005774343333090056+0j),0.005774343333090056,6505.0
CHRM2,(0.005774343333090056+0j),0.005774343333090056,6505.0
CHRM1,(0.005774343333090056+0j),0.005774343333090056,6505.0
POU3F3,(0.005774343333090056+0j),0.005774343333090056,6505.0
POU3F4,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZSCAN1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZPLD1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF804B,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZP4,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZP2,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNRF4,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF98,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPBP,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF879,(0.005774343333090056+0j),0.005774343333090056,6505.0
ABCB5,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF816-ZNF321P,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF667,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF662,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF625-ZNF20,(0.005774343333090056+0j),0.005774343333090056,6505.0
ACTL9,(0.005774343333090056+0j),0.005774343333090056,6505.0
ACSM5,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZIM3,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZIM2,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZIC4,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZIC2,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZFY,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZFP91-CNTF,(0.005774343333090056+0j),0.005774343333090056,6505.0
ACTL7B,(0.005774343333090056+0j),0.005774343333090056,6505.0
ACTRT1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ACSM2A,(0.005774343333090056+0j),0.005774343333090056,6505.0
ACTRT2,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADAD1,(0.005774343333090056+0j),0.005774343333090056,6505.0
PPP1R14C,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADAD2,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZCCHC13,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADAM30,(0.005774343333090056+0j),0.005774343333090056,6505.0
ADAM7,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZC2HC1B,(0.005774343333090056+0j),0.005774343333090056,6505.0
ACSM2B,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZMAT4,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF578,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF471,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF560,(0.005774343333090056+0j),0.005774343333090056,6505.0
ABLIM3,(0.005774343333090056+0j),0.005774343333090056,6505.0
ABO,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF511-PRAP1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF492,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF488,(0.005774343333090056+0j),0.005774343333090056,6505.0
CHIA,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF479,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF454,(0.005774343333090056+0j),0.005774343333090056,6505.0
ACR,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF385B,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF365,(0.005774343333090056+0j),0.005774343333090056,6505.0
ACER1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF286A-TBC1D26,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF257,(0.005774343333090056+0j),0.005774343333090056,6505.0
ACOD1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF177,(0.005774343333090056+0j),0.005774343333090056,6505.0
ZNF114,(0.005774343333090056+0j),0.005774343333090056,6505.0
VIPR2,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRAMEF4,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRR23B,(0.005774343333090056+0j),0.005774343333090056,6505.0
UPK3BL2,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT2B15,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT2B11,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT2B10,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT2A2,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT1A8,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT1A7,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT1A6,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT1A5,(0.005774343333090056+0j),0.005774343333090056,6505.0
PROP1,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT1A4,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT1A3,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT1A10,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT1A1,(0.005774343333090056+0j),0.005774343333090056,6505.0
CES1,(0.005774343333090056+0j),0.005774343333090056,6505.0
UCP1,(0.005774343333090056+0j),0.005774343333090056,6505.0
TEX55,(0.005774343333090056+0j),0.005774343333090056,6505.0
CERS3,(0.005774343333090056+0j),0.005774343333090056,6505.0
ALKAL1,(0.005774343333090056+0j),0.005774343333090056,6505.0
UBTFL1,(0.005774343333090056+0j),0.005774343333090056,6505.0
PROKR1,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT2B17,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT2B28,(0.005774343333090056+0j),0.005774343333090056,6505.0
UNCX,(0.005774343333090056+0j),0.005774343333090056,6505.0
UPK3BL1,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRM2,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRM3,(0.005774343333090056+0j),0.005774343333090056,6505.0
CFAP107,(0.005774343333090056+0j),0.005774343333090056,6505.0
UPK3A,(0.005774343333090056+0j),0.005774343333090056,6505.0
UPK1B,(0.005774343333090056+0j),0.005774343333090056,6505.0
CETN1,(0.005774343333090056+0j),0.005774343333090056,6505.0
AKR1E2,(0.005774343333090056+0j),0.005774343333090056,6505.0
UNC5D,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT3A1,(0.005774343333090056+0j),0.005774343333090056,6505.0
UNC5C,(0.005774343333090056+0j),0.005774343333090056,6505.0
UNC5B,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRND,(0.005774343333090056+0j),0.005774343333090056,6505.0
UMOD,(0.005774343333090056+0j),0.005774343333090056,6505.0
ALDH1A1,(0.005774343333090056+0j),0.005774343333090056,6505.0
UGT3A2,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRODH2,(0.005774343333090056+0j),0.005774343333090056,6505.0
PROK1,(0.005774343333090056+0j),0.005774343333090056,6505.0
UBQLN3,(0.005774343333090056+0j),0.005774343333090056,6505.0
UBL4B,(0.005774343333090056+0j),0.005774343333090056,6505.0
ALS2CL,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRR20C,(0.005774343333090056+0j),0.005774343333090056,6505.0
TTPA,(0.005774343333090056+0j),0.005774343333090056,6505.0
TTLL2,(0.005774343333090056+0j),0.005774343333090056,6505.0
TTLL10,(0.005774343333090056+0j),0.005774343333090056,6505.0
TTC6,(0.005774343333090056+0j),0.005774343333090056,6505.0
ANKRD2,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRR16,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRR20A,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRR20B,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRR20D,(0.005774343333090056+0j),0.005774343333090056,6505.0
TUBB8B,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRR20E,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRR20G,(0.005774343333090056+0j),0.005774343333090056,6505.0
ANKRD30B,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRR23A,(0.005774343333090056+0j),0.005774343333090056,6505.0
ANKRD33,(0.005774343333090056+0j),0.005774343333090056,6505.0
TSSK1B,(0.005774343333090056+0j),0.005774343333090056,6505.0
TSPY9,(0.005774343333090056+0j),0.005774343333090056,6505.0
TSPY8,(0.005774343333090056+0j),0.005774343333090056,6505.0
TUBAL3,(0.005774343333090056+0j),0.005774343333090056,6505.0
ANHX,(0.005774343333090056+0j),0.005774343333090056,6505.0
ALX1,(0.005774343333090056+0j),0.005774343333090056,6505.0
AMY1A,(0.005774343333090056+0j),0.005774343333090056,6505.0
AMELX,(0.005774343333090056+0j),0.005774343333090056,6505.0
AMELY,(0.005774343333090056+0j),0.005774343333090056,6505.0
UBD,(0.005774343333090056+0j),0.005774343333090056,6505.0
AMER3,(0.005774343333090056+0j),0.005774343333090056,6505.0
AMIGO3,(0.005774343333090056+0j),0.005774343333090056,6505.0
CER1,(0.005774343333090056+0j),0.005774343333090056,6505.0
AMTN,(0.005774343333090056+0j),0.005774343333090056,6505.0
TYR,(0.005774343333090056+0j),0.005774343333090056,6505.0
AMY1B,(0.005774343333090056+0j),0.005774343333090056,6505.0
CEP295NL,(0.005774343333090056+0j),0.005774343333090056,6505.0
AMY1C,(0.005774343333090056+0j),0.005774343333090056,6505.0
AMY2A,(0.005774343333090056+0j),0.005774343333090056,6505.0
TWIST2,(0.005774343333090056+0j),0.005774343333090056,6505.0
TWIST1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ANGPTL1,(0.005774343333090056+0j),0.005774343333090056,6505.0
TUNAR,(0.005774343333090056+0j),0.005774343333090056,6505.0
TULP1,(0.005774343333090056+0j),0.005774343333090056,6505.0
ANGPTL5,(0.005774343333090056+0j),0.005774343333090056,6505.0
PRM1,(0.005774343333090056+0j),0.005774343333090056,6505.0
UPP2,(0.005774343333090056+0j),0.005774343333090056,6505.0
VHLL,(0.005774343333090056+0j),0.005774343333090056,6505.0
AKR1C3,(0.005774343333090056+0j),0.005774343333090056,6505.0
VCY1B,(0.005774343333090056+0j),0.005774343333090056,6505.0
